S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
85.9575,0.5203,88.5417,0.4702,86.9792,0.4824,87.5,0.4922,89.0625,0.4699,86.4583,0.5427,86.4583,0.5131,80.7292,0.6139,85.4167,0.5328,85.9375,0.5091,87.5,0.5281
85.9475,0.5194,88.5417,0.4692,86.9792,0.4872,86.4583,0.4903,88.5417,0.4711,86.4583,0.5291,88.0208,0.528,80.2083,0.5954,85.4167,0.5159,86.4583,0.5003,87.5,0.5099
86.0076,0.5186,87.5,0.4811,87.5,0.4784,87.5,0.473,87.5,0.4754,86.9792,0.5234,86.9792,0.5339,80.2083,0.6165,85.4167,0.5348,85.9375,0.5105,86.9792,0.5212
86.0176,0.5177,88.0208,0.4651,87.5,0.4761,85.9375,0.4996,88.5417,0.4627,86.9792,0.5337,86.4583,0.5471,79.6875,0.6185,85.9375,0.5181,86.4583,0.5023,86.9792,0.5259
86.0076,0.5168,89.0625,0.4488,86.9792,0.4799,85.9375,0.4997,87.5,0.4823,86.4583,0.5329,85.9375,0.5528,81.25,0.5793,86.4583,0.508,86.9792,0.4879,88.5417,0.5102
86.0176,0.5159,88.0208,0.4717,87.5,0.4587,85.9375,0.5036,88.5417,0.4713,86.4583,0.5359,86.9792,0.5123,81.7708,0.5696,85.4167,0.5161,86.9792,0.4881,88.0208,0.5061
86.0276,0.515,89.0625,0.4604,86.9792,0.4585,86.4583,0.4845,88.5417,0.4727,86.9792,0.5182,86.9792,0.5207,80.7292,0.5957,84.8958,0.534,86.4583,0.4942,87.5,0.5163
86.0978,0.5142,88.0208,0.471,87.5,0.476,86.4583,0.4811,87.5,0.4798,86.9792,0.5222,86.9792,0.5381,81.25,0.5801,85.4167,0.5277,86.9792,0.4882,86.9792,0.5258
86.0777,0.5133,88.0208,0.4665,86.9792,0.4632,86.4583,0.4932,87.5,0.4754,86.4583,0.5278,86.9792,0.538,81.25,0.589,84.8958,0.5327,86.4583,0.4947,87.5,0.5179
86.1078,0.5126,88.0208,0.4728,88.0208,0.4559,86.9792,0.4652,88.0208,0.4707,86.9792,0.5323,87.5,0.5273,80.7292,0.6107,85.4167,0.5065,86.4583,0.4959,86.9792,0.5272
86.1378,0.5117,88.0208,0.474,86.9792,0.4702,87.5,0.4616,88.0208,0.4721,86.9792,0.5248,85.9375,0.5437,80.7292,0.6005,85.4167,0.5166,85.9375,0.5031,86.9792,0.5164
86.1879,0.5108,87.5,0.4756,86.4583,0.471,88.0208,0.4588,86.9792,0.4746,85.9375,0.5452,85.9375,0.5416,81.25,0.5892,85.4167,0.521,85.4167,0.4992,87.5,0.5046
86.2179,0.5101,87.5,0.4728,88.0208,0.4424,86.4583,0.4798,86.9792,0.4638,86.9792,0.5239,86.4583,0.5361,81.7708,0.5936,85.4167,0.5121,85.9375,0.4934,86.9792,0.5142
86.258,0.5094,87.5,0.4569,86.9792,0.4554,86.9792,0.4668,87.5,0.4565,85.9375,0.54,85.4167,0.5455,80.7292,0.5981,86.4583,0.4957,85.9375,0.4776,88.0208,0.4931
86.228,0.5085,88.0208,0.4651,87.5,0.4604,86.4583,0.4853,87.5,0.4752,88.0208,0.5075,85.4167,0.5447,79.6875,0.6152,84.8958,0.5232,86.4583,0.4946,88.0208,0.5051
86.268,0.5077,87.5,0.474,88.0208,0.4454,85.9375,0.4882,89.0625,0.4422,85.9375,0.5408,86.9792,0.5212,81.7708,0.5525,85.9375,0.5106,86.4583,0.4835,87.5,0.516
86.3381,0.507,87.5,0.47,86.9792,0.466,85.9375,0.4853,87.5,0.471,86.9792,0.515,86.9792,0.5302,80.7292,0.5953,85.9375,0.5041,86.4583,0.489,87.5,0.5105
86.3081,0.5062,88.0208,0.4521,87.5,0.4603,85.9375,0.4873,87.5,0.4651,86.4583,0.5286,86.9792,0.5348,80.7292,0.5916,85.4167,0.5182,88.0208,0.4592,88.0208,0.5094
86.2881,0.5054,87.5,0.4684,86.9792,0.4469,86.4583,0.4729,88.0208,0.4543,86.4583,0.5276,86.9792,0.5283,80.7292,0.6044,85.9375,0.4938,85.9375,0.4975,88.0208,0.5056
86.3482,0.5046,88.0208,0.4634,86.4583,0.4669,85.9375,0.4854,88.5417,0.4627,86.4583,0.5316,87.5,0.5326,80.7292,0.5973,85.9375,0.4917,86.9792,0.4698,88.0208,0.5109
86.3982,0.5039,88.5417,0.4491,86.9792,0.4481,85.9375,0.4857,88.0208,0.4638,86.4583,0.5136,87.5,0.5187,80.2083,0.601,84.8958,0.5122,86.4583,0.4856,88.0208,0.5082
86.3882,0.5034,88.0208,0.4492,86.9792,0.4645,86.4583,0.4752,88.5417,0.448,87.5,0.4915,86.4583,0.5462,80.7292,0.601,85.4167,0.4953,86.4583,0.4921,87.5,0.5142
