S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
66.5365,2.2218,93.4896,0.2747,83.5938,0.5375,92.7083,0.2696,86.4583,0.5156,83.5938,0.7072,73.4375,0.7514,84.6354,0.5966,88.2812,0.4755,88.0208,0.4582,94.7917,0.2552
66.8269,2.2207,93.4896,0.2711,83.8542,0.5533,92.7083,0.2664,87.2396,0.4913,84.8958,0.685,75.7812,0.7167,83.8542,0.6069,88.2812,0.4829,88.5417,0.4456,95.0521,0.2481
66.887,2.2202,93.2292,0.275,83.3333,0.5577,92.4479,0.272,88.0208,0.4755,84.375,0.6734,75.2604,0.7352,83.8542,0.5992,89.5833,0.4515,88.5417,0.4517,95.0521,0.2464
67.0072,2.2175,93.4896,0.268,84.375,0.5453,92.1875,0.276,87.5,0.4932,84.8958,0.6719,76.0417,0.713,84.1146,0.5981,88.8021,0.468,88.5417,0.4538,94.7917,0.2465
67.0673,2.2132,94.0104,0.266,84.8958,0.5327,93.2292,0.2576,87.2396,0.4888,83.8542,0.6857,75.7812,0.7215,83.5938,0.6021,89.5833,0.4438,87.7604,0.4749,94.7917,0.2444
66.9371,2.2167,94.2708,0.26,84.1146,0.5369,92.7083,0.2644,86.9792,0.4836,84.375,0.6837,74.7396,0.735,83.8542,0.5995,89.8438,0.433,88.5417,0.4577,95.0521,0.2375
66.8069,2.2186,93.75,0.2657,85.1562,0.502,92.7083,0.2635,86.7188,0.4923,84.8958,0.6675,74.4792,0.7433,84.8958,0.5772,89.8438,0.4371,87.7604,0.4636,95.0521,0.2379
66.8069,2.221,94.5312,0.2535,85.1562,0.5124,92.7083,0.2577,86.7188,0.4886,85.1562,0.6695,74.2188,0.7456,84.6354,0.5753,89.0625,0.4469,88.2812,0.4574,95.0521,0.2372
67.0873,2.2194,93.75,0.261,83.5938,0.546,92.7083,0.2589,87.7604,0.4766,85.6771,0.6579,75.0,0.7136,84.8958,0.5728,89.5833,0.4459,89.3229,0.4284,94.5312,0.2372
67.2776,2.2165,93.2292,0.2636,84.375,0.5322,92.4479,0.2608,86.9792,0.4827,85.9375,0.6489,76.0417,0.7108,84.375,0.5774,89.5833,0.4406,88.5417,0.4411,94.7917,0.2352
67.4179,2.2154,94.0104,0.2631,84.375,0.5245,92.9688,0.2607,87.5,0.4704,84.8958,0.6551,76.0417,0.7033,84.6354,0.569,90.1042,0.4388,88.5417,0.4543,94.7917,0.2419
67.4479,2.2141,93.4896,0.2707,86.1979,0.5087,92.4479,0.2649,88.5417,0.4569,85.1562,0.6504,77.3438,0.6903,85.1562,0.5414,89.8438,0.4385,88.5417,0.4552,94.7917,0.2377
67.528,2.2137,93.4896,0.2679,86.1979,0.502,92.1875,0.2674,87.5,0.4864,84.6354,0.6633,76.5625,0.6845,85.6771,0.5451,89.5833,0.4339,89.0625,0.444,94.5312,0.2366
67.5982,2.2137,94.0104,0.2528,86.1979,0.5071,92.9688,0.2595,87.5,0.4743,85.6771,0.643,76.3021,0.6926,84.375,0.5594,89.5833,0.4389,88.8021,0.4379,94.5312,0.2364
67.6783,2.2143,94.0104,0.2539,85.4167,0.5194,93.2292,0.2445,88.0208,0.448,84.6354,0.6615,76.0417,0.6891,84.6354,0.5647,89.8438,0.4287,89.0625,0.4187,94.7917,0.2363
67.7985,2.2129,94.0104,0.2556,85.6771,0.507,92.7083,0.2597,88.0208,0.4595,85.1562,0.6535,77.6042,0.6783,84.1146,0.5545,89.3229,0.4405,89.3229,0.425,95.0521,0.2317
67.7484,2.2145,94.2708,0.2495,86.4583,0.5037,93.2292,0.2525,87.5,0.4636,85.4167,0.6416,76.8229,0.6844,84.8958,0.5442,90.1042,0.4294,88.5417,0.4445,94.7917,0.226
67.6182,2.2179,94.5312,0.2487,87.5,0.4686,92.4479,0.2573,88.0208,0.4613,86.1979,0.6243,76.5625,0.6968,85.1562,0.539,89.8438,0.4255,89.0625,0.4335,94.2708,0.233
67.8085,2.2189,93.75,0.2568,86.1979,0.5023,93.4896,0.2456,87.5,0.4723,85.4167,0.6202,76.8229,0.6801,84.8958,0.5327,89.3229,0.4303,89.5833,0.428,94.5312,0.2301
67.9287,2.2181,93.75,0.2527,85.6771,0.5191,93.2292,0.2441,88.5417,0.4546,85.9375,0.6127,78.6458,0.6576,84.8958,0.5527,89.5833,0.432,90.3646,0.3968,95.3125,0.2177
68.0789,2.2147,94.0104,0.2475,86.1979,0.5168,92.9688,0.2458,88.2812,0.4533,84.8958,0.6335,77.8646,0.6666,84.1146,0.5597,89.5833,0.4212,89.0625,0.4213,95.3125,0.2203
68.0689,2.2144,94.2708,0.245,86.9792,0.4964,93.4896,0.2411,88.2812,0.4523,84.8958,0.6428,77.6042,0.6605,84.8958,0.5414,90.1042,0.415,89.0625,0.4256,95.0521,0.2171
68.129,2.2149,94.0104,0.251,86.9792,0.4774,93.4896,0.2466,88.0208,0.4604,85.1562,0.6369,78.125,0.6769,85.1562,0.527,90.3646,0.4099,89.5833,0.4275,95.0521,0.2239
68.2192,2.217,93.75,0.2533,86.9792,0.4743,92.4479,0.2553,87.7604,0.4486,85.4167,0.6195,78.3854,0.673,85.6771,0.511,90.3646,0.4065,89.5833,0.4251,94.7917,0.2226
68.2692,2.2153,93.75,0.2531,86.7188,0.4863,93.4896,0.2457,88.2812,0.4562,85.4167,0.6043,78.125,0.6574,85.4167,0.5264,90.625,0.398,89.8438,0.4212,94.7917,0.2209
68.2392,2.2163,93.75,0.2495,87.5,0.4761,92.9688,0.2493,88.0208,0.4591,84.8958,0.6173,77.0833,0.6727,84.8958,0.5254,90.8854,0.3954,90.1042,0.41,94.7917,0.2198
68.2793,2.2169,93.75,0.248,88.5417,0.452,94.0104,0.2329,88.0208,0.4413,85.4167,0.6018,78.125,0.6755,86.1979,0.5038,91.1458,0.3914,90.1042,0.4242,95.3125,0.2171
68.3193,2.2187,93.4896,0.2518,88.0208,0.4521,92.9688,0.2477,88.5417,0.4481,85.1562,0.6022,77.3438,0.6893,84.8958,0.5086,91.1458,0.3886,89.8438,0.4208,95.5729,0.2116
68.4295,2.2143,94.0104,0.2448,86.9792,0.4834,93.2292,0.2435,87.7604,0.457,85.9375,0.6016,78.6458,0.6583,85.6771,0.5154,90.625,0.3935,89.8438,0.4241,95.8333,0.2099
68.5296,2.2139,94.5312,0.2375,87.7604,0.4664,93.2292,0.2392,88.0208,0.4568,86.4583,0.5898,77.6042,0.6672,85.6771,0.5053,91.1458,0.3803,88.5417,0.4312,95.3125,0.2154
68.5597,2.2199,93.75,0.2429,87.7604,0.4678,93.2292,0.2379,88.5417,0.4344,85.9375,0.5967,78.3854,0.6606,85.6771,0.5137,91.4062,0.3846,89.5833,0.4113,95.0521,0.2182
68.6098,2.2217,94.2708,0.2335,87.5,0.4725,92.9688,0.2428,88.5417,0.4385,85.9375,0.5862,77.8646,0.6615,85.4167,0.5143,90.8854,0.3966,90.625,0.3936,94.7917,0.2151
68.5897,2.2203,94.0104,0.2388,87.7604,0.4601,92.9688,0.2432,88.2812,0.4325,86.1979,0.5857,78.6458,0.6528,86.7188,0.497,91.1458,0.3873,89.5833,0.4141,95.8333,0.2082
68.7801,2.2169,94.0104,0.2476,87.5,0.466,92.7083,0.2502,88.8021,0.4247,86.1979,0.5859,78.3854,0.6453,85.1562,0.5047,91.4062,0.3783,89.8438,0.4116,94.7917,0.218
68.7801,2.2187,94.0104,0.2455,88.0208,0.4537,93.2292,0.2402,88.8021,0.4332,86.1979,0.5871,79.1667,0.6262,85.1562,0.5157,90.625,0.3941,90.3646,0.4049,94.7917,0.2193
68.7801,2.2215,93.4896,0.2434,87.5,0.4791,92.9688,0.2394,88.8021,0.4256,86.1979,0.591,79.4271,0.6295,85.6771,0.5139,91.1458,0.3907,90.3646,0.3948,95.0521,0.2108
68.9403,2.2204,93.4896,0.2406,87.7604,0.4683,92.7083,0.2421,88.5417,0.4252,86.1979,0.5833,79.6875,0.6195,84.8958,0.5201,90.1042,0.3958,90.8854,0.3885,94.7917,0.2155
68.9103,2.2207,93.75,0.239,88.5417,0.4464,93.2292,0.2375,88.0208,0.4388,86.1979,0.5896,79.4271,0.6198,86.4583,0.4992,90.625,0.393,90.1042,0.4017,95.0521,0.2099
68.9403,2.221,93.75,0.243,87.7604,0.457,92.9688,0.2278,88.2812,0.4331,86.9792,0.5721,78.6458,0.6341,86.1979,0.4896,91.1458,0.3929,90.1042,0.402,94.7917,0.2107
68.8902,2.22,94.0104,0.2304,88.2812,0.4385,93.75,0.2217,88.0208,0.4454,85.6771,0.5973,78.6458,0.6281,86.7188,0.479,91.4062,0.3829,90.1042,0.4047,95.5729,0.2111
69.0204,2.2229,93.4896,0.241,88.0208,0.4439,92.7083,0.2393,88.2812,0.4365,86.4583,0.5756,79.6875,0.6301,86.1979,0.4923,90.8854,0.3852,89.8438,0.3966,94.7917,0.2085
69.0405,2.2216,93.75,0.241,88.0208,0.4515,92.9688,0.239,88.2812,0.432,86.4583,0.5794,79.1667,0.6272,85.6771,0.4912,91.1458,0.3777,90.625,0.3879,95.0521,0.205
69.0605,2.2216,94.2708,0.2395,88.2812,0.4415,92.7083,0.2422,88.0208,0.4258,86.9792,0.5704,78.9062,0.6373,86.1979,0.4828,91.9271,0.3752,90.3646,0.3936,95.3125,0.21
69.0405,2.2215,94.0104,0.237,88.0208,0.4452,92.9688,0.2355,88.2812,0.4293,85.6771,0.5819,78.9062,0.6261,86.1979,0.4845,91.9271,0.3778,91.1458,0.3907,95.3125,0.2057
69.0505,2.222,94.7917,0.224,88.5417,0.4376,92.7083,0.2382,88.5417,0.4136,87.2396,0.5586,79.1667,0.6241,85.9375,0.4887,92.9688,0.3608,90.625,0.3944,95.0521,0.2081
69.0505,2.2221,94.0104,0.2371,88.0208,0.45,92.7083,0.236,88.0208,0.4327,86.7188,0.5628,79.1667,0.6219,86.7188,0.4844,92.7083,0.3524,90.1042,0.3999,95.0521,0.2039
69.3109,2.2223,94.0104,0.2316,88.5417,0.4461,92.7083,0.2346,88.5417,0.4252,86.4583,0.5657,79.4271,0.6137,85.9375,0.4936,92.9688,0.3475,90.3646,0.3857,95.0521,0.2056
69.3309,2.2201,94.2708,0.2343,88.0208,0.4385,92.9688,0.2378,88.5417,0.4304,86.4583,0.5637,79.4271,0.6115,85.6771,0.486,92.4479,0.3646,90.1042,0.3968,95.3125,0.2063
69.2809,2.22,94.2708,0.2326,88.8021,0.4278,92.9688,0.2386,88.8021,0.4197,86.7188,0.5622,78.9062,0.62,85.9375,0.4711,92.7083,0.351,90.3646,0.3914,95.5729,0.2042
